id,officer_id,salary,overtime_pay,year,is_fiscal_year
,31986,85571.12,,2019,true
,31988,86510.12,9010.78,2019,true
,31989,87131.02,1616.15,2019,true
,31990,99050.2,,2019,true
,31992,94429.16,3917.19,2019,true
,31993,93393.18,16334.39,2019,true
,31996,88231.08,5838.0,2019,true
,31997,106324.12,7993.73,2019,true
,31998,100223.16,10710.98,2019,true
,31999,82360.1,9295.79,2019,true
,32000,83910.12,17766.32,2019,true
,32001,101550.1,30586.41,2019,true
,32003,83410.14,,2019,true
,32004,99214.12,,2019,true
,32007,70367.0,,2019,true
,32009,80678.0,,2019,true
,32010,88231.08,22016.64,2019,true
,32011,71747.0,1597.19,2019,true
,32012,87131.02,12763.5,2019,true
,32014,101550.1,24755.22,2019,true
,32015,83810.02,22865.39,2019,true
,32017,83910.12,1423.42,2019,true
,32018,85571.12,6898.79,2019,true
,32019,85271.08,,2019,true
,32020,86731.14,4174.69,2019,true
,32021,85571.12,,2019,true
,32022,86531.2,6317.85,2019,true
,32024,83810.02,3725.05,2019,true
,32025,86531.2,,2019,true
,32026,58647.0,,2019,true
,32027,82260.0,85.48,2019,true
,32028,83110.1,13308.96,2019,true
,32029,82260.0,8035.11,2019,true
,32030,100223.16,32973.79,2019,true
,32031,97233.1,45209.63,2019,true
,32032,90961.16,,2019,true
,32033,96548.2,6267.2,2019,true
,32035,86531.2,8121.39,2019,true
,32036,71747.0,,2019,true
,32038,99514.16,23679.79,2019,true
,32042,83710.18,2120.29,2019,true
,32044,96433.08,20608.4,2019,true
,32045,99414.06,5829.46,2019,true
,32046,99114.02,1079.93,2019,true
,32048,83610.08,11845.27,2019,true
,32050,86431.1,2248.4,2019,true
,32051,87171.16,12656.86,2019,true
,32052,84210.16,1190.04,2019,true
,32053,83710.18,,2019,true
,32054,124981.06,,2019,true
,32055,103869.16,17903.8,2019,true
,32056,108731.16,,2019,true
,32057,87531.16,14292.81,2019,true
,32058,88631.22,352.62,2019,true
,32060,82360.1,5710.87,2019,true
,32062,87431.06,19543.05,2019,true
,32063,97933.02,59810.88,2019,true
,32066,90131.16,16501.12,2019,true
,32069,86731.14,6667.27,2019,true
,32070,89031.1,10566.63,2019,true
,32071,86810.16,44807.19,2019,true
,32072,87431.06,,2019,true
,32073,87431.06,6255.61,2019,true
,32074,100814.16,27741.7,2019,true
,32076,87131.02,7660.07,2019,true
,32077,98133.22,28835.48,2019,true
,32078,99214.12,13140.41,2019,true
,32079,87131.02,8449.79,2019,true
,32080,82360.1,4752.99,2019,true
,32081,60993.0,,2019,true
,32083,85471.02,5360.28,2019,true
,32084,86731.14,3292.74,2019,true
,32085,86410.02,17190.83,2019,true
,32088,99550.18,,2019,true
,32090,100550.14,2914.22,2019,true
,32091,86810.16,17551.07,2019,true
,32092,83610.08,21735.1,2019,true
,32096,109782.22,37527.01,2019,true
,32097,98249.0,26383.4,2019,true
,32098,93829.08,2868.63,2019,true
,32100,85771.06,443.59,2019,true
,32102,99249.22,10288.5,2019,true
,32105,82360.1,12334.65,2019,true
,32106,86810.16,12079.27,2019,true
,32112,90131.16,4591.07,2019,true
,32115,87971.18,28448.53,2019,true
,32116,112881.06,8605.19,2019,true
,32117,87831.2,705.24,2019,true
,32118,98448.02,8366.2,2019,true
,32119,58647.0,,2019,true
,32120,141663.08,,2019,true
,32121,101714.02,24747.2,2019,true
,32122,89031.1,6027.89,2019,true
,32123,129832.06,8247.55,2019,true
,32124,71747.0,5865.61,2019,true
,32125,113032.02,3273.66,2019,true
,32130,87231.12,5288.08,2019,true
,32132,84110.06,27071.11,2019,true
,32134,98748.06,55989.94,2019,true
,32135,86631.04,6823.16,2019,true
,32136,83410.14,11057.59,2019,true
,32137,84010.22,248.17,2019,true
,32138,88231.08,,2019,true
,32140,85471.02,4547.99,2019,true
,32141,129932.16,10347.24,2019,true
,32144,86331.0,16353.63,2019,true
,32146,88231.08,2999.89,2019,true
,32148,70367.0,3516.88,2019,true
,32150,98849.08,13040.59,2019,true
,32152,85571.12,1428.95,2019,true
,32153,129232.24,34337.51,2019,true
,32154,101014.1,28556.12,2019,true
,32155,89831.12,11065.28,2019,true
,32156,86310.18,11633.29,2019,true
,32157,84971.04,391.03,2019,true
,32159,95848.02,2739.36,2019,true
,32161,83610.08,6240.83,2019,true
,32163,83810.02,1675.01,2019,true
,32164,86531.2,,2019,true
,32167,86931.08,18704.21,2019,true
,32168,100750.08,5679.7,2019,true
,32169,87031.18,984.37,2019,true
,32172,83210.2,527.37,2019,true
,32173,88031.14,18068.94,2019,true
,32174,88031.14,53044.31,2019,true
,32177,82260.0,13095.41,2019,true
,32178,84910.08,17980.3,2019,true
,32179,85071.14,2702.55,2019,true
,32180,100750.08,4970.73,2019,true
,32181,87231.12,8641.35,2019,true
,32182,86531.2,,2019,true
,32183,87231.12,1110.44,2019,true
,32184,120370.06,25534.25,2019,true
,32185,79196.1,6961.12,2019,true
,32186,106924.2,12332.72,2019,true
,32187,83910.12,,2019,true
,32188,98448.02,17385.18,2019,true
,32190,95733.16,12194.46,2019,true
,32191,71747.0,,2019,true
,32192,83810.02,3137.19,2019,true
,32193,83910.12,,2019,true
,32194,87231.12,242.61,2019,true
,32195,92343.1,6630.13,2019,true
,32196,100550.14,,2019,true
,32201,47537.0,,2019,true
,32202,82360.1,17488.57,2019,true
,32203,83710.18,3161.7,2019,true
,32205,68988.0,,2019,true
,32206,85471.02,1250.75,2019,true
,32207,83910.12,2549.66,2019,true
,32208,82260.0,3147.03,2019,true
,32209,128632.16,2655.76,2019,true
,32216,102250.02,36430.68,2019,true
,32217,84110.06,1240.85,2019,true
,32218,89031.1,4866.99,2019,true
,32220,83910.12,3106.55,2019,true
,32223,82360.1,9207.72,2019,true
,32224,141663.08,,2019,true
,32225,90028.12,11122.82,2019,true
,32226,89931.22,8564.21,2019,true
,32228,84210.16,7959.21,2019,true
,32229,102114.16,23094.13,2019,true
,32230,83810.02,6262.2,2019,true
,32231,83910.12,,2019,true
,32232,97033.16,23414.9,2019,true
,32233,83310.04,762.88,2019,true
,32234,101614.18,39304.22,2019,true
,32235,87031.18,,2019,true
,32237,99750.12,26147.27,2019,true
,32238,87431.06,13063.02,2019,true
,32239,86810.16,,2019,true
,32240,68988.0,175.33,2019,true
,32241,85710.1,6114.5,2019,true
,32244,83910.12,,2019,true
,32249,100814.16,23455.41,2019,true
,32250,87431.06,34667.76,2019,true
,32254,115381.22,10471.3,2019,true
,32255,87171.16,,2019,true
,32256,83710.18,1520.06,2019,true
,32257,87031.18,13988.52,2019,true
,32258,84010.22,310.25,2019,true
,32260,102114.16,41386.68,2019,true
,32261,99450.08,1648.62,2019,true
,32267,99314.22,23159.32,2019,true
,32268,102450.22,19162.2,2019,true
,32269,79096.0,5949.77,2019,true
,32271,82260.0,9763.77,2019,true
,32272,110882.02,60492.85,2019,true
,32275,86431.1,,2019,true
,32276,83810.02,932.66,2019,true
,32277,86731.14,3398.81,2019,true
,32278,83310.04,10126.49,2019,true
,32279,88231.08,4172.09,2019,true
,32280,87231.12,2239.16,2019,true
,32281,84871.2,18656.0,2019,true
,32282,83610.08,1299.69,2019,true
,32287,87531.16,28900.23,2019,true
,32288,97949.22,18602.12,2019,true
,32289,86571.08,4400.49,2019,true
,32290,87331.22,3583.2,2019,true
,32291,59820.0,,2019,true
,32292,83610.08,1610.5,2019,true
,32294,79096.0,3595.08,2019,true
,32295,114481.1,11497.66,2019,true
,32297,99314.22,14477.71,2019,true
,32298,98233.06,565.22,2019,true
,32299,100214.08,27608.78,2019,true
,32300,84910.08,7730.44,2019,true
,32301,115181.02,6200.89,2019,true
,32302,83910.12,10915.11,2019,true
,32303,115181.02,11431.49,2019,true
,32304,68988.0,573.87,2019,true
,32305,84010.22,900.26,2019,true
,32306,79196.1,1221.11,2019,true
,32307,82260.0,,2019,true
,32308,85971.0,11927.69,2019,true
,32309,82260.0,1587.36,2019,true
,32312,83810.02,4324.65,2019,true
,32313,99250.14,,2019,true
,32314,85271.08,126.57,2019,true
,32316,87631.0,19974.65,2019,true
,32317,102114.16,24841.09,2019,true
,32318,86731.14,4467.18,2019,true
,32320,87031.18,4981.99,2019,true
,32322,84110.06,3574.03,2019,true
,32324,83810.02,16868.66,2019,true
,32325,98723.22,16979.58,2019,true
,32326,114281.16,,2019,true
,32328,86931.08,,2019,true
,32331,85471.02,11300.15,2019,true
,32332,99514.16,138.56,2019,true
,32333,83310.04,,2019,true
,32337,85710.1,1702.93,2019,true
,32338,87431.06,24751.67,2019,true
,32340,98848.16,,2019,true
,32341,87230.86,11447.93,2019,true
,32342,99314.22,15797.4,2019,true
,32343,84210.16,948.41,2019,true
,32344,101014.1,21891.07,2019,true
,32345,114681.04,11896.41,2019,true
,32346,99723.18,51691.12,2019,true
,32347,86171.2,15392.62,2019,true
,32351,87231.12,12124.8,2019,true
,32356,87631.0,443.32,2019,true
,32357,100350.2,10988.14,2019,true
,32358,82360.1,,2019,true
,32359,101814.12,34120.56,2019,true
,32360,87171.16,,2019,true
,32365,83310.04,,2019,true
,32367,79096.0,1279.71,2019,true
,32368,99850.22,12989.59,2019,true
,32369,101550.1,3938.61,2019,true
,32370,100150.0,31041.38,2019,true
,32371,82260.0,6650.95,2019,true
,32373,80678.0,7950.87,2019,true
,32376,86971.22,2721.38,2019,true
,32377,70367.0,3497.4,2019,true
,32378,83910.12,10468.1,2019,true
,32379,83810.02,13357.33,2019,true
,32380,100750.08,6547.22,2019,true
,32383,84910.08,,2019,true
,32386,87431.06,9935.93,2019,true
,32387,87231.12,646.45,2019,true
,32389,128032.08,2850.7,2019,true
,32390,70367.0,178.85,2019,true
,32391,86371.14,2476.1,2019,true
,32392,85471.02,1150.63,2019,true
,32393,89731.02,6840.18,2019,true
,32395,98448.02,45483.42,2019,true
,32396,58647.0,,2019,true
,32397,87231.12,14429.24,2019,true
,32398,86731.14,6082.5,2019,true
,32399,99314.22,8712.97,2019,true
,32400,71747.0,2479.8,2019,true
,32401,85471.02,2146.55,2019,true
,32403,98348.18,258.81,2019,true
,32404,85510.16,17105.95,2019,true
,32405,93593.12,3342.81,2019,true
,32406,85571.12,11021.54,2019,true
,32407,97949.22,,2019,true
,32408,87431.06,15197.55,2019,true
,32409,83810.02,1849.2,2019,true
,32410,98914.08,35335.07,2019,true
,32416,87131.02,6100.86,2019,true
,32417,87231.12,5643.27,2019,true
,32418,82260.0,1698.41,2019,true
,32419,85571.12,,2019,true
,32420,95733.16,26655.79,2019,true
,32421,84510.2,,2019,true
,32422,87231.12,,2019,true
,32423,88231.08,1041.62,2019,true
,32424,124881.22,6150.88,2019,true
,32425,109382.08,7303.53,2019,true
,32426,84010.22,2393.15,2019,true
,32428,129732.22,6032.72,2019,true
,32429,85771.06,2401.43,2019,true
,32430,84910.08,4762.0,2019,true
,32431,87131.02,140.88,2019,true
,32433,87371.1,3157.4,2019,true
,32435,87231.12,,2019,true
,32436,79196.1,630.92,2019,true
,32437,79096.0,8273.27,2019,true
,32438,108682.16,30834.59,2019,true
,32439,101150.22,1088.44,2019,true
,32440,101550.1,858.94,2019,true
,32441,85471.02,1272.31,2019,true
,32443,68988.0,175.33,2019,true
,32445,87431.06,19366.44,2019,true
,32446,87231.12,59665.01,2019,true
,32447,83610.08,4132.94,2019,true
,32448,83810.02,,2019,true
,32450,58647.0,,2019,true
,32451,125081.16,17900.97,2019,true
,32452,88031.14,6573.09,2019,true
,32453,87131.02,503.21,2019,true
,32454,97623.16,13543.52,2019,true
,32455,99750.12,21511.52,2019,true
,32456,87631.0,,2019,true
,32457,86731.14,6625.2,2019,true
,32458,102450.22,47625.4,2019,true
,32459,87131.02,3630.83,2019,true
,32461,79196.1,,2019,true
,32463,99850.22,1219.02,2019,true
,32464,86531.2,13735.6,2019,true
,32465,86531.2,763.16,2019,true
,32466,83310.04,,2019,true
,32468,87031.18,10500.63,2019,true
,32473,85571.12,3923.15,2019,true
,32474,85071.14,2603.65,2019,true
,32475,101014.1,17786.66,2019,true
,32476,59820.0,,2019,true
,32477,95733.16,35991.56,2019,true
,32478,85471.02,3698.56,2019,true
,32479,97723.0,18641.84,2019,true
,32480,112681.12,22107.03,2019,true
,32482,94129.12,16662.37,2019,true
,32483,87431.06,1032.38,2019,true
,32486,88831.16,5887.71,2019,true
,32489,100214.08,25447.71,2019,true
,32490,71747.0,214.5,2019,true
,32491,84110.06,11116.7,2019,true
,32492,92636.16,14186.7,2019,true
,32495,49438.0,,2019,true
,32496,88031.14,12143.51,2019,true
,32497,95848.02,727.91,2019,true
,32498,115181.02,8188.56,2019,true
,32500,84010.22,5104.18,2019,true
,32504,112881.06,9050.96,2019,true
,32505,86531.2,891.18,2019,true
,32507,85571.12,,2019,true
,32508,87131.02,4009.17,2019,true
,32510,99314.22,19801.62,2019,true
,32512,83910.12,8133.76,2019,true
,32513,84109.8,,2019,true
,32514,87331.22,,2019,true
,32516,88231.08,17662.51,2019,true
,32517,86431.1,,2019,true
,32518,85571.12,5566.25,2019,true
,32519,58647.0,,2019,true
,32520,86731.14,2122.61,2019,true
,32521,100249.18,3168.12,2019,true
,32523,89731.02,30184.85,2019,true
,32524,71747.0,453.06,2019,true
,32525,102114.16,9733.99,2019,true
,32526,101414.24,32969.52,2019,true
,32527,86731.14,6926.72,2019,true
,32529,88431.02,29987.57,2019,true
,32532,86931.08,5065.15,2019,true
,32533,98848.16,55243.85,2019,true
,32534,97633.24,9654.4,2019,true
,32535,99414.06,10663.89,2019,true
,32536,87131.02,17968.93,2019,true
,32541,84910.08,5427.95,2019,true
,32542,98848.16,8592.21,2019,true
,32543,83310.04,10402.56,2019,true
,32544,84010.22,7634.7,2019,true
,32545,80778.1,2221.93,2019,true
,32546,85071.14,,2019,true
,32549,87430.8,17249.41,2019,true
,32550,58647.0,,2019,true
,32552,84109.8,28415.25,2019,true
,32553,79196.1,,2019,true
,32554,87531.16,1636.4,2019,true
,32555,80778.1,1265.09,2019,true
,32556,83310.04,635.97,2019,true
,32557,84910.08,29129.74,2019,true
,32559,79196.1,399.18,2019,true
,32560,85571.12,30480.4,2019,true
,32561,68988.0,296.49,2019,true
,32563,71747.0,91.18,2019,true
,32564,88471.16,15294.41,2019,true
,32565,93593.12,3157.97,2019,true
,32567,83310.04,3085.76,2019,true
,32568,99414.06,21416.26,2019,true
,32569,85471.02,,2019,true
,32570,90031.06,25996.56,2019,true
,32571,87431.06,19388.35,2019,true
,32572,87131.02,,2019,true
,32573,84871.2,2162.64,2019,true
,32574,84971.04,1012.0,2019,true
,32575,89031.1,5932.31,2019,true
,32576,84510.2,2583.45,2019,true
,32577,114081.22,14732.82,2019,true
,32578,89731.02,,2019,true
,32580,142905.1,,2019,true
,32581,82360.1,,2019,true
,32582,84971.04,1239.24,2019,true
,32583,84010.22,,2019,true
,32584,87231.12,,2019,true
,32585,86510.12,3288.24,2019,true
,32586,82260.0,9159.13,2019,true
,32587,98133.22,51692.22,2019,true
,32589,87331.22,19086.96,2019,true
,32590,82260.0,2575.43,2019,true
,32591,101414.24,12535.96,2019,true
,32593,82360.1,2988.77,2019,true
,32595,89731.02,18391.08,2019,true
,32596,88231.08,14989.89,2019,true
,32597,142905.1,11897.97,2019,true
,32598,100214.08,3860.18,2019,true
,32599,83910.12,,2019,true
,32601,100214.08,47859.73,2019,true
,32602,84110.06,10379.46,2019,true
,32603,92336.12,25893.6,2019,true
,32605,85471.02,8496.95,2019,true
,32606,87131.02,1354.98,2019,true
,32608,84310.0,423.24,2019,true
,32609,97948.04,34366.46,2019,true
,32610,85710.1,5996.75,2019,true
,32612,47537.0,,2019,true
,32613,86810.16,11151.03,2019,true
,32615,48487.0,,2019,true
,32616,87531.16,7958.47,2019,true
,32617,101814.12,58093.16,2019,true
,32619,87531.16,13588.33,2019,true
,32625,58647.0,,2019,true
,32626,85710.1,8244.9,2019,true
,32627,87431.06,10843.16,2019,true
,32629,82260.0,469.83,2019,true
,32630,99750.12,14277.34,2019,true
,32631,84510.2,,2019,true
,32634,97433.04,48209.46,2019,true
,32635,83310.04,15885.46,2019,true
,32636,106224.02,10777.94,2019,true
,32637,87531.16,4771.1,2019,true
,32639,87131.02,1629.22,2019,true
,32641,79096.0,2768.72,2019,true
,32642,71747.0,394.46,2019,true
,32643,100223.16,9343.06,2019,true
,32644,83210.2,4077.65,2019,true
,32646,101014.1,34500.48,2019,true
,32647,83810.02,124.09,2019,true
,32648,87231.12,,2019,true
,32650,82360.1,12666.8,2019,true
,32653,100123.06,,2019,true
,32654,80778.1,14703.2,2019,true
,32655,87131.02,4409.5,2019,true
,32656,97748.1,8000.72,2019,true
,32659,83810.02,2887.55,2019,true
,32660,114481.1,15648.92,2019,true
,32661,101014.1,6120.66,2019,true
,32662,96048.22,924.51,2019,true
,32664,87331.22,10990.67,2019,true
,32665,110832.16,5237.35,2019,true
,32667,82360.1,3224.82,2019,true
,32669,71747.0,1556.67,2019,true
,32670,99049.02,,2019,true
,32671,86571.08,,2019,true
,32672,86810.16,12566.99,2019,true
,32673,60993.0,,2019,true
,32674,84010.22,,2019,true
,32675,84210.16,,2019,true
,32676,83610.08,892.99,2019,true
,32677,83210.2,,2019,true
,32678,96048.22,9187.72,2019,true
,32681,47537.0,,2019,true
,32682,83810.02,,2019,true
,32683,98333.16,2332.03,2019,true
,32684,83710.18,17887.29,2019,true
,32685,84110.06,1004.07,2019,true
,32686,100550.14,24645.62,2019,true
,32687,100814.16,40017.17,2019,true
,32689,83810.02,,2019,true
,32692,96248.16,7082.67,2019,true
,32693,87131.02,1887.29,2019,true
,32695,97849.12,9421.64,2019,true
,32696,86410.02,5269.36,2019,true
,32697,84210.16,3904.46,2019,true
,32698,95833.0,635.88,2019,true
,32699,86731.14,705.24,2019,true
,32700,96148.06,11619.12,2019,true
,32702,79096.0,1498.6,2019,true
,32703,94029.02,4642.52,2019,true
,32705,85510.16,10759.58,2019,true
,32706,83310.04,,2019,true
,32708,84110.06,1248.72,2019,true
,32709,86810.16,13099.92,2019,true
,32710,83110.1,10082.72,2019,true
,32711,98848.16,14653.27,2019,true
,32713,99650.02,634.66,2019,true
,32714,95233.18,21871.62,2019,true
,32716,141663.08,,2019,true
,32717,71747.0,1280.2,2019,true
,32718,97748.1,18331.01,2019,true
,32719,100449.12,4412.91,2019,true
,32721,88231.08,7090.6,2019,true
,32722,87331.22,7617.17,2019,true
,32723,100550.14,7050.36,2019,true
,32724,86731.14,2433.27,2019,true
,32725,97949.22,18549.59,2019,true
,32726,89731.02,3790.71,2019,true
,32727,90131.16,9524.59,2019,true
,32730,87771.24,11773.98,2019,true
,32731,97933.02,61266.11,2019,true
,32733,86931.08,5524.45,2019,true
,32734,102150.18,23739.71,2019,true
,32735,83410.14,12807.69,2019,true
,32736,86610.22,,2019,true
,32737,58647.0,,2019,true
,32738,86510.12,1404.85,2019,true
,32739,84210.16,2875.34,2019,true
,32740,102550.06,15407.55,2019,true
,32741,97323.12,31340.28,2019,true
,32743,99214.12,31978.24,2019,true
,32744,86110.24,20953.45,2019,true
,32745,87431.06,1422.0,2019,true
,32746,94129.12,11046.33,2019,true
,32747,83810.02,1177.73,2019,true
,32748,60993.0,,2019,true
,32749,60993.0,,2019,true
,32750,83310.04,2216.57,2019,true
,32752,97749.02,20003.33,2019,true
,32753,83810.02,,2019,true
,32754,82360.1,,2019,true
,32756,83910.12,700.54,2019,true
,32760,87531.16,,2019,true
,32761,86631.04,1001.99,2019,true
,32762,86810.16,18074.39,2019,true
,32764,89231.04,6374.68,2019,true
,32766,86810.16,29186.33,2019,true
,32767,87131.02,1248.87,2019,true
,32768,84110.06,8060.55,2019,true
,32770,86631.04,258.09,2019,true
,32771,86971.22,27155.02,2019,true
,32773,84871.2,,2019,true
,32775,99123.1,14926.83,2019,true
,32777,83210.2,2225.28,2019,true
,32779,60993.0,,2019,true
,32781,71747.0,45.59,2019,true
,32782,88231.08,,2019,true
,32783,83610.08,541.79,2019,true
,32785,89731.02,27197.42,2019,true
,32786,85510.16,28791.02,2019,true
,32788,68988.0,2363.06,2019,true
,32789,87131.02,3661.5,2019,true
,32790,87131.02,34519.6,2019,true
,32791,86931.08,,2019,true
,32793,60993.0,,2019,true
,32794,79096.0,23.49,2019,true
,32796,86631.04,11294.91,2019,true
,32798,84310.0,21634.99,2019,true
,32799,84110.06,8739.2,2019,true
,32801,122905.22,1463.35,2019,true
,32803,84010.22,511.84,2019,true
,32804,60993.0,,2019,true
,32806,82260.0,1029.22,2019,true
,32807,111013.22,,2019,true
,32808,101214.04,27212.05,2019,true
,32811,47537.0,,2019,true
,32813,142905.1,,2019,true
,32815,145390.96,,2019,true
,32817,87831.2,29184.96,2019,true
,32818,88271.22,221.49,2019,true
,32819,90131.16,55343.3,2019,true
,32820,87131.02,14168.35,2019,true
,32823,83210.2,1548.04,2019,true
,32826,60993.0,,2019,true
,32827,82260.0,,2019,true
,32828,87571.04,19422.01,2019,true
,32829,127107.02,17100.37,2019,true
,32831,87531.16,2336.27,2019,true
,32832,89831.12,,2019,true
,32833,85471.02,4115.34,2019,true
,32835,102250.02,,2019,true
,32836,100449.12,31446.67,2019,true
,32837,86531.2,1522.63,2019,true
,32838,84210.16,4316.93,2019,true
,32839,49438.0,,2019,true
,32840,102550.06,27538.91,2019,true
,32841,60993.0,,2019,true
,32842,114481.1,11947.63,2019,true
,32843,100214.08,14901.83,2019,true
,32844,83210.2,4431.95,2019,true
,32847,58647.0,,2019,true
,32848,99314.22,3321.09,2019,true
,32849,84010.22,3326.31,2019,true
,32850,79196.1,3416.97,2019,true
,32852,99950.06,12557.05,2019,true
,32853,100150.0,65295.08,2019,true
,32856,86531.2,11707.43,2019,true
,32858,122455.22,26938.72,2019,true
,32859,60993.0,,2019,true
,32860,100350.2,1309.9,2019,true
,32861,86531.2,4128.33,2019,true
,32862,102114.16,21663.42,2019,true
,32863,99650.02,1545.63,2019,true
,32864,100814.16,4871.29,2019,true
,32867,83310.04,722.38,2019,true
,32868,87331.22,24754.01,2019,true
,32870,84010.22,13136.32,2019,true
,32871,70367.0,,2019,true
,32872,85371.18,7893.94,2019,true
,32873,86531.2,26700.26,2019,true
,32874,107124.14,8004.9,2019,true
,32876,97933.02,20262.57,2019,true
,32877,80778.1,3201.15,2019,true
,32878,88031.14,3065.76,2019,true
,32879,84110.06,1070.24,2019,true
,32881,88031.14,5003.69,2019,true
,32882,93629.14,16323.05,2019,true
,32883,88231.08,10302.68,2019,true
,32884,87031.18,9001.72,2019,true
,32885,79096.0,6272.29,2019,true
,32887,86631.04,,2019,true
,32888,100814.16,29402.95,2019,true
,32889,94029.02,4038.18,2019,true
,32892,89731.02,2748.86,2019,true
,32893,122357.02,18685.7,2019,true
,32894,86931.08,,2019,true
,32895,87431.06,2947.41,2019,true
,32896,83910.12,4692.08,2019,true
,32897,87031.18,258.1,2019,true
,32900,68988.0,525.99,2019,true
,32902,47537.0,,2019,true
,32903,85371.18,10560.54,2019,true
,32905,110805.2,,2019,true
,32906,83910.12,7065.62,2019,true
,32908,83810.02,731.29,2019,true
,32909,86731.14,14824.37,2019,true
,32912,86571.08,,2019,true
,32913,97548.16,32628.68,2019,true
,32914,98049.06,6040.19,2019,true
,32917,87131.02,3997.13,2019,true
,32918,83410.14,9548.8,2019,true
,32919,113681.08,11971.18,2019,true
,32921,86810.16,8897.85,2019,true
,32924,101550.1,35586.27,2019,true
,32926,84110.06,7340.46,2019,true
,32927,87131.02,6622.36,2019,true
,32929,87231.12,8953.23,2019,true
,32930,83410.14,1667.01,2019,true
,32933,100350.2,7364.51,2019,true
,32934,87531.16,73136.66,2019,true
,32935,95848.02,945.9,2019,true
,32936,100150.0,15153.76,2019,true
,32937,101150.22,12532.9,2019,true
,32938,97348.22,5236.95,2019,true
,32939,48487.0,,2019,true
,32940,82260.0,563.05,2019,true
,32941,102250.02,2585.8,2019,true
,32942,137922.18,,2019,true
,32943,86931.08,337.94,2019,true
,32944,83210.2,1892.3,2019,true
,32945,93210.22,9031.52,2019,true
,32946,83410.14,525.19,2019,true
,32947,68988.0,2742.75,2019,true
,32948,87131.02,5040.68,2019,true
,32949,83210.2,,2019,true
,32950,102250.02,,2019,true
,32951,100150.0,,2019,true
,32953,58647.0,,2019,true
,32954,83910.12,17673.3,2019,true
,32955,58647.0,,2019,true
,32956,68988.0,,2019,true
,32957,83710.18,1390.98,2019,true
,32959,114281.16,9026.57,2019,true
,32960,88031.14,9490.3,2019,true
,32961,87831.2,4672.37,2019,true
,32962,90131.16,,2019,true
,32963,71747.0,962.07,2019,true
,32965,99314.22,5016.51,2019,true
,32966,82260.0,913.86,2019,true
,32967,80678.0,,2019,true
,32968,85371.18,,2019,true
,32969,87431.06,,2019,true
,32970,84210.16,5912.49,2019,true
,32971,100223.16,15099.75,2019,true
,32973,89031.1,6285.66,2019,true
,32974,99314.22,14391.81,2019,true
,32975,89031.1,12743.84,2019,true
,32978,89431.24,1133.94,2019,true
,32981,99414.06,13453.64,2019,true
,32982,83310.04,727.92,2019,true
,32983,96048.22,1759.03,2019,true
,32984,96348.0,32021.47,2019,true
,32985,118570.08,43211.55,2019,true
,32986,102650.16,8465.62,2019,true
,32987,102450.22,26721.4,2019,true
