id,url,title,link_type,author,officer_ids
,https://cpdp.co/officer/49/,Officer's profile on CPDP,Link,Citizens Police Data Project,11959
,https://cpdp.co/officer/424/,Officer's profile on CPDP,Link,Citizens Police Data Project,12129
,https://cpdp.co/officer/480/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100399
,https://cpdp.co/officer/1199/,Officer's profile on CPDP,Link,Citizens Police Data Project,12447
,https://cpdp.co/officer/3563/,Officer's profile on CPDP,Link,Citizens Police Data Project,13282
,https://cpdp.co/officer/4450/,Officer's profile on CPDP,Link,Citizens Police Data Project,13656
,https://cpdp.co/officer/4641/,Officer's profile on CPDP,Link,Citizens Police Data Project,13748
,https://cpdp.co/officer/6620/,Officer's profile on CPDP,Link,Citizens Police Data Project,14497
,https://cpdp.co/officer/8031/,Officer's profile on CPDP,Link,Citizens Police Data Project,15000
,https://cpdp.co/officer/9425/,Officer's profile on CPDP,Link,Citizens Police Data Project,15516
,https://cpdp.co/officer/10958/,Officer's profile on CPDP,Link,Citizens Police Data Project,16096
,https://cpdp.co/officer/12061/,Officer's profile on CPDP,Link,Citizens Police Data Project,16470
,https://cpdp.co/officer/15562/,Officer's profile on CPDP,Link,Citizens Police Data Project,17745
,https://cpdp.co/officer/18819/,Officer's profile on CPDP,Link,Citizens Police Data Project,18936
,https://cpdp.co/officer/19227/,Officer's profile on CPDP,Link,Citizens Police Data Project,19075
,https://cpdp.co/officer/19606/,Officer's profile on CPDP,Link,Citizens Police Data Project,19228
,https://cpdp.co/officer/25435/,Officer's profile on CPDP,Link,Citizens Police Data Project,21558
,https://cpdp.co/officer/26381/,Officer's profile on CPDP,Link,Citizens Police Data Project,21879
,https://cpdp.co/officer/28662/,Officer's profile on CPDP,Link,Citizens Police Data Project,22667
,https://cpdp.co/officer/29372/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100419
,https://cpdp.co/officer/14072/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100420
,https://cpdp.co/officer/31750/,Officer's profile on CPDP,Link,Citizens Police Data Project,23866
,https://cpdp.co/officer/9076/,Officer's profile on CPDP,Link,Citizens Police Data Project,15397
,https://cpdp.co/officer/19675/,Officer's profile on CPDP,Link,Citizens Police Data Project,19259
,https://cpdp.co/officer/17681/,Officer's profile on CPDP,Link,Citizens Police Data Project,18551
,https://cpdp.co/officer/176/,Officer's profile on CPDP,Link,Citizens Police Data Project,12012
,https://cpdp.co/officer/785/,Officer's profile on CPDP,Link,Citizens Police Data Project,12276
,https://cpdp.co/officer/4872/,Officer's profile on CPDP,Link,Citizens Police Data Project,13840
,https://cpdp.co/officer/5277/,Officer's profile on CPDP,Link,Citizens Police Data Project,13982
,https://cpdp.co/officer/8010/,Officer's profile on CPDP,Link,Citizens Police Data Project,14994
,https://cpdp.co/officer/10245/,Officer's profile on CPDP,Link,Citizens Police Data Project,15837
,https://cpdp.co/officer/10627/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100435
,https://cpdp.co/officer/12571/,Officer's profile on CPDP,Link,Citizens Police Data Project,16690
,https://cpdp.co/officer/16563/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100444
,https://cpdp.co/officer/22872/,Officer's profile on CPDP,Link,Citizens Police Data Project,20489
,https://cpdp.co/officer/23494/,Officer's profile on CPDP,Link,Citizens Police Data Project,20745
,https://cpdp.co/officer/23691/,Officer's profile on CPDP,Link,Citizens Police Data Project,20812
,https://cpdp.co/officer/24845/,Officer's profile on CPDP,Link,Citizens Police Data Project,21307
,https://cpdp.co/officer/31144/,Officer's profile on CPDP,Link,Citizens Police Data Project,23642
,https://cpdp.co/officer/31716/,Officer's profile on CPDP,Link,Citizens Police Data Project,23853
,https://cpdp.co/officer/3635/,Officer's profile on CPDP,Link,Citizens Police Data Project,13306
,https://cpdp.co/officer/4336/,Officer's profile on CPDP,Link,Citizens Police Data Project,13600
,https://cpdp.co/officer/4568/,Officer's profile on CPDP,Link,Citizens Police Data Project,13715
,https://cpdp.co/officer/7863/,Officer's profile on CPDP,Link,Citizens Police Data Project,14942
,https://cpdp.co/officer/9061/,Officer's profile on CPDP,Link,Citizens Police Data Project,15389
,https://cpdp.co/officer/9240/,Officer's profile on CPDP,Link,Citizens Police Data Project,15455
,https://cpdp.co/officer/9585/,Officer's profile on CPDP,Link,Citizens Police Data Project,15564
,https://cpdp.co/officer/9895/,Officer's profile on CPDP,Link,Citizens Police Data Project,15715
,https://cpdp.co/officer/12307/,Officer's profile on CPDP,Link,Citizens Police Data Project,16597
,https://cpdp.co/officer/14617/,Officer's profile on CPDP,Link,Citizens Police Data Project,17445
,https://cpdp.co/officer/14800/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100478
,https://cpdp.co/officer/15375/,Officer's profile on CPDP,Link,Citizens Police Data Project,17687
,https://cpdp.co/officer/15856/,Officer's profile on CPDP,Link,Citizens Police Data Project,17848
,https://cpdp.co/officer/18846/,Officer's profile on CPDP,Link,Citizens Police Data Project,18955
,https://cpdp.co/officer/19527/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100485
,https://cpdp.co/officer/19939/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100487
,https://cpdp.co/officer/21895/,Officer's profile on CPDP,Link,Citizens Police Data Project,20110
,https://cpdp.co/officer/22273/,Officer's profile on CPDP,Link,Citizens Police Data Project,20235
,https://cpdp.co/officer/24569/,Officer's profile on CPDP,Link,Citizens Police Data Project,21191
,https://cpdp.co/officer/27570/,Officer's profile on CPDP,Link,Citizens Police Data Project,22293
,https://cpdp.co/officer/29507/,Officer's profile on CPDP,Link,Citizens Police Data Project,23036
,https://cpdp.co/officer/29599/,Officer's profile on CPDP,Link,Citizens Police Data Project,23087
,https://cpdp.co/officer/2681/,Officer's profile on CPDP,Link,Citizens Police Data Project,12993
,https://cpdp.co/officer/10353/,Officer's profile on CPDP,Link,Citizens Police Data Project,15870
,https://cpdp.co/officer/12327/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100504
,https://cpdp.co/officer/5516/,Officer's profile on CPDP,Link,Citizens Police Data Project,14095
,https://cpdp.co/officer/27065/,Officer's profile on CPDP,Link,Citizens Police Data Project,22125
,https://cpdp.co/officer/27073/,Officer's profile on CPDP,Link,Citizens Police Data Project,22126
,https://cpdp.co/officer/29545/,Officer's profile on CPDP,Link,Citizens Police Data Project,23059
,https://cpdp.co/officer/31596/,Officer's profile on CPDP,Link,Citizens Police Data Project,23823
,https://cpdp.co/officer/8055/,Officer's profile on CPDP,Link,Citizens Police Data Project,15017
,https://cpdp.co/officer/16421/,Officer's profile on CPDP,Link,Citizens Police Data Project,18065
,https://cpdp.co/officer/21993/,Officer's profile on CPDP,Link,Citizens Police Data Project,20144
,https://cpdp.co/officer/7440/,Officer's profile on CPDP,Link,Citizens Police Data Project,14806
,https://cpdp.co/officer/5931/,Officer's profile on CPDP,Link,Citizens Police Data Project,14245
,https://cpdp.co/officer/12089/,Officer's profile on CPDP,Link,Citizens Police Data Project,16514
,https://cpdp.co/officer/16860/,Officer's profile on CPDP,Link,Citizens Police Data Project,18258
,https://cpdp.co/officer/7373/,Officer's profile on CPDP,Link,Citizens Police Data Project,14781
,https://cpdp.co/officer/4091/,Officer's profile on CPDP,Link,Citizens Police Data Project,13492
,https://cpdp.co/officer/8420/,Officer's profile on CPDP,Link,Citizens Police Data Project,15159
,https://cpdp.co/officer/17827/,Officer's profile on CPDP,Link,Citizens Police Data Project,18603
,https://cpdp.co/officer/20193/,Officer's profile on CPDP,Link,Citizens Police Data Project,19456
,https://cpdp.co/officer/24243/,Officer's profile on CPDP,Link,Citizens Police Data Project,21037
,https://cpdp.co/officer/25466/,Officer's profile on CPDP,Link,Citizens Police Data Project,21572
,https://cpdp.co/officer/30862/,Officer's profile on CPDP,Link,Citizens Police Data Project,23547
,https://cpdp.co/officer/3644/,Officer's profile on CPDP,Link,Citizens Police Data Project,13309
,https://cpdp.co/officer/4218/,Officer's profile on CPDP,Link,Citizens Police Data Project,13543
,https://cpdp.co/officer/4461/,Officer's profile on CPDP,Link,Citizens Police Data Project,13657
,https://cpdp.co/officer/6660/,Officer's profile on CPDP,Link,Citizens Police Data Project,14518
,https://cpdp.co/officer/7106/,Officer's profile on CPDP,Link,Citizens Police Data Project,14693
,https://cpdp.co/officer/16235/,Officer's profile on CPDP,Link,Citizens Police Data Project,17993
,https://cpdp.co/officer/17561/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100583
,https://cpdp.co/officer/18804/,Officer's profile on CPDP,Link,Citizens Police Data Project,18921
,https://cpdp.co/officer/21452/,Officer's profile on CPDP,Link,Citizens Police Data Project,19902
,https://cpdp.co/officer/21582/,Officer's profile on CPDP,Link,Citizens Police Data Project,19977
,https://cpdp.co/officer/23538/,Officer's profile on CPDP,Link,Citizens Police Data Project,20762
,https://cpdp.co/officer/24033/,Officer's profile on CPDP,Link,Citizens Police Data Project,20948
,https://cpdp.co/officer/24454/,Officer's profile on CPDP,Link,Citizens Police Data Project,21084
,https://cpdp.co/officer/26384/,Officer's profile on CPDP,Link,Citizens Police Data Project,21880
,https://cpdp.co/officer/29671/,Officer's profile on CPDP,Link,Citizens Police Data Project,23120
,https://cpdp.co/officer/3166/,Officer's profile on CPDP,Link,Citizens Police Data Project,13149
,https://cpdp.co/officer/4105/,Officer's profile on CPDP,Link,Citizens Police Data Project,13501
,https://cpdp.co/officer/16991/,Officer's profile on CPDP,Link,Citizens Police Data Project,18307
,https://cpdp.co/officer/31384/,Officer's profile on CPDP,Link,Citizens Police Data Project,23730
,https://cpdp.co/officer/25275/,Officer's profile on CPDP,Link,Citizens Police Data Project,21468
,https://cpdp.co/officer/2234/,Officer's profile on CPDP,Link,Citizens Police Data Project,12848
,https://cpdp.co/officer/24827/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100608
,https://cpdp.co/officer/28325/,Officer's profile on CPDP,Link,Citizens Police Data Project,22555
,https://cpdp.co/officer/10061/,Officer's profile on CPDP,Link,Citizens Police Data Project,15778
,https://cpdp.co/officer/3247/,Officer's profile on CPDP,Link,Citizens Police Data Project,13187
,https://cpdp.co/officer/4588/,Officer's profile on CPDP,Link,Citizens Police Data Project,13724
,https://cpdp.co/officer/21672/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100614
,https://cpdp.co/officer/22313/,Officer's profile on CPDP,Link,Citizens Police Data Project,#U100615
,https://cpdp.co/officer/26063/,Officer's profile on CPDP,Link,Citizens Police Data Project,21774
